word	pos	var	shaw	ipa	confidence	source	status	readlex_var	shaw_override	pos_override	var_override	verdict	notes
derv	NN1	RSSB	𐑛𐑻𐑝	dɜːRv	89	wiktionary	supplement	RRP				duplicate	
dervish	NN1	RSSB	𐑛𐑻𐑝𐑦𐑖	dɜːRvɪʃ	89	wordnet	supplement	RRP				duplicate	
dervish	NN1	RSSB	𐑛𐑻𐑝𐑦𐑖	dɜːRvɪʃ	89	wiktionary	supplement	RRP				duplicate	
des	NN1	RSSB	𐑛𐑧𐑟	dez	89	wordnet	supplement	RRP				duplicate	
desalinate	VVI	RSSB	𐑛𐑰𐑕𐑨𐑤𐑦𐑯𐑱𐑑	diːˈsælɪneɪt	89	wordnet	supplement	RRP				duplicate	
desalinate	VVI	RSSB	𐑛𐑰𐑕𐑨𐑤𐑦𐑯𐑱𐑑	diːˈsælɪneɪt	89	wiktionary	supplement	RRP				duplicate	
desalination	NN1	RSSB	𐑛𐑰𐑕𐑨𐑤𐑦𐑯𐑱𐑖𐑩𐑯	diːˌsælɪˈneɪʃən	89	wordnet	supplement	RRP				duplicate	
desalination	NN1	RSSB	𐑛𐑰𐑕𐑨𐑤𐑦𐑯𐑱𐑖𐑩𐑯	diːˌsælɪˈneɪʃən	89	wiktionary	supplement	RRP				duplicate	
DeSantis	NP0	GenAm	𐑛𐑩𐑕𐑨𐑯𐑑𐑦𐑕	dəˈsæntɪs	89	wiktionary	supplement	RRP				duplicate	
desaturate	VVI	RSSB	𐑛𐑰𐑕𐑨𐑗𐑼𐑱𐑑	diːsætʃəreɪt	89	wiktionary	supplement	RRP				duplicate	
desaturation	NN1	RSSB	𐑛𐑰𐑕𐑨𐑗𐑼𐑱𐑖𐑩𐑯	diːsætʃəreɪʃən	89	wiktionary	supplement	RRP				duplicate	
descant	NN1	RSSB	𐑛𐑧𐑕𐑒𐑨𐑯𐑑	ˈdeskænt	89	wordnet	supplement	RRP				duplicate	
descant	NN1	RSSB	𐑛𐑧𐑕𐑒𐑨𐑯𐑑	ˈdeskænt	89	wiktionary	supplement	RRP				duplicate	
descant	VVI	RSSB	𐑛𐑧𐑕𐑒𐑨𐑯𐑑	ˈdeskænt	89	wordnet	supplement	RRP				duplicate	
descant	VVI	RSSB	𐑛𐑧𐑕𐑒𐑨𐑯𐑑	ˈdeskænt	89	wiktionary	supplement	RRP				duplicate	
descend	NN1	GenAm	𐑛𐑦𐑕𐑧𐑯𐑛	dɪˈsend	89	wiktionary	supplement	RRP				duplicate	
descend	NN1	GenAm	𐑛𐑦𐑕𐑧𐑯𐑛	diˈsend	89	wiktionary	supplement	RRP				duplicate	
descend	NN1	RSSB	𐑛𐑦𐑕𐑧𐑯𐑛	dɪˈsend	89	wiktionary	supplement	RRP				duplicate	
descend	VVI	GenAm	𐑛𐑦𐑕𐑧𐑯𐑛	dɪˈsend	89	wiktionary	supplement	RRP				duplicate	
descend	VVI	GenAm	𐑛𐑦𐑕𐑧𐑯𐑛	diˈsend	89	wiktionary	supplement	RRP				duplicate	
descend	VVI	RSSB	𐑛𐑦𐑕𐑧𐑯𐑛	dɪˈsend	89	wordnet	supplement	RRP				duplicate	
descend	VVI	RSSB	𐑛𐑦𐑕𐑧𐑯𐑛	dɪˈsend	89	wiktionary	supplement	RRP				duplicate	
descendant	AJ0	RSSB	𐑛𐑦𐑕𐑧𐑯𐑛𐑩𐑯𐑑	dɪˈsendənt	89	wordnet	supplement	RRP				duplicate	
descendant	NN1	RSSB	𐑛𐑦𐑕𐑧𐑯𐑛𐑩𐑯𐑑	dɪˈsendənt	89	wordnet	supplement	RRP				duplicate	
descendants	NN1	RSSB	𐑛𐑦𐑕𐑧𐑯𐑛𐑩𐑯𐑑𐑕	dɪˈsendənts	89	wordnet	supplement	RRP				duplicate	
descender	NN1	RSSB	𐑛𐑦𐑕𐑧𐑯𐑛𐑼	dɪsendəR	89	wordnet	supplement	RRP				duplicate	
descender	NN1	RSSB	𐑛𐑦𐑕𐑧𐑯𐑛𐑼	dɪsendər	89	wiktionary	supplement	RRP				duplicate	
descending	AJ0	RSSB	𐑛𐑦𐑕𐑧𐑯𐑛𐑦𐑙	dɪˈsendɪŋ	89	wordnet	supplement	RRP				duplicate	
descent	NN1	GenAm	𐑛𐑦𐑕𐑧𐑯𐑑	dɪˈsent	89	wiktionary	supplement	RRP				duplicate	
descent	NN1	GenAm	𐑛𐑦𐑕𐑧𐑯𐑑	diˈsent	89	wiktionary	supplement	RRP				duplicate	
descent	NN1	RSSB	𐑛𐑦𐑕𐑧𐑯𐑑	dɪˈsent	89	wordnet	supplement	RRP				duplicate	
descent	NN1	RSSB	𐑛𐑦𐑕𐑧𐑯𐑑	dɪˈsent	89	wiktionary	supplement	RRP				duplicate	
describable	AJ0	RSSB	𐑛𐑦𐑕𐑒𐑮𐑲𐑚𐑩𐑚𐑩𐑤	dɪskraɪbəbəl	89	wordnet	supplement	RRP				duplicate	
describe	VVI	GenAm	𐑛𐑦𐑕𐑒𐑮𐑲𐑚	dɪˈskraɪb	89	wiktionary	supplement	RRP				duplicate	
describe	VVI	RSSB	𐑛𐑦𐑕𐑒𐑮𐑲𐑚	dɪskraɪb	89	wiktionary	supplement	RRP				duplicate	
description	NN1	RSSB	𐑛𐑦𐑕𐑒𐑮𐑦𐑐𐑖𐑩𐑯	dɪskrɪpʃən	89	wordnet	supplement	RRP				duplicate	
descriptive	AJ0	RSSB	𐑛𐑦𐑕𐑒𐑮𐑦𐑐𐑑𐑦𐑝	dɪskrɪptɪv	89	wordnet	supplement	RRP				duplicate	
descriptive	AJ0	RSSB	𐑛𐑦𐑕𐑒𐑮𐑦𐑐𐑑𐑦𐑝	dɪskrɪptɪv	89	wiktionary	supplement	RRP				duplicate	
descriptive	NN1	RSSB	𐑛𐑦𐑕𐑒𐑮𐑦𐑐𐑑𐑦𐑝	dɪskrɪptɪv	89	wiktionary	supplement	RRP				duplicate	
descriptively	AV0	RSSB	𐑛𐑦𐑕𐑒𐑮𐑦𐑐𐑑𐑦𐑝𐑤𐑦	dɪskrɪptɪvli	89	wiktionary	supplement	RRP				duplicate	
descriptor	NN1	RSSB	𐑛𐑦𐑕𐑒𐑮𐑦𐑐𐑑𐑼	dɪskrɪptəR	89	wordnet	supplement	RRP				duplicate	
descriptor	NN1	RSSB	𐑛𐑦𐑕𐑒𐑮𐑦𐑐𐑑𐑼	dɪskrɪptər	89	wiktionary	supplement	RRP				duplicate	
descry	VVI	RSSB	𐑛𐑦𐑕𐑒𐑮𐑲	dɪskraɪ	89	wordnet	supplement	RRP				duplicate	
desecrate	VVI	RSSB	𐑛𐑧𐑕𐑦𐑒𐑮𐑱𐑑	desɪkreɪt	89	wordnet	supplement	RRP				duplicate	
desecration	NN1	GenAm	𐑛𐑧𐑕𐑦𐑒𐑮𐑱𐑖𐑩𐑯	desɪˈkreɪʃən	89	wiktionary	supplement	RRP				duplicate	
desert	AJ0	GenAm	𐑛𐑧𐑟𐑼𐑑	ˈdezəRt	89	wiktionary	supplement	RRP				duplicate	
desert	AJ0	RSSB	𐑛𐑧𐑟𐑼𐑑	dezəRt	89	wiktionary	supplement	RRP				duplicate	
desert	NN1	GenAm	𐑛𐑧𐑟𐑼𐑑	ˈdezəRt	89	wiktionary	supplement	RRP				duplicate	
desert	NN1	GenAm	𐑛𐑦𐑟𐑻𐑑	dɪˈzɜːRt	89	wiktionary	supplement	RRP				duplicate	
desert	NN1	RSSB	𐑛𐑧𐑟𐑼𐑑	dezəRt	89	wiktionary	supplement	RRP				duplicate	
desert	NN1	RSSB	𐑛𐑦𐑟𐑻𐑑	dɪzɜːRt	89	wiktionary	supplement	RRP				duplicate	
desert	VVI	GenAm	𐑛𐑦𐑟𐑻𐑑	dɪˈzɜːRt	89	wordnet	supplement	RRP				duplicate	
desert	VVI	GenAm	𐑛𐑦𐑟𐑻𐑑	dɪˈzɜːRt	89	wiktionary	supplement	RRP				duplicate	
desert	VVI	RSSB	𐑛𐑦𐑟𐑻𐑑	dɪzɜːRt	89	wordnet	supplement	RRP				duplicate	
desert	VVI	RSSB	𐑛𐑦𐑟𐑻𐑑	dɪzɜːRt	89	wiktionary	supplement	RRP				duplicate	
deserted	AJ0	RSSB	𐑛𐑦𐑟𐑻𐑑𐑩𐑛	dɪzɜːrtƏd	89	wiktionary	supplement	RRP				duplicate	
deserted	VVI	RSSB	𐑛𐑦𐑟𐑻𐑑𐑩𐑛	dɪzɜːrtƏd	89	wiktionary	supplement	RRP				duplicate	
deserter	NN1	RSSB	𐑛𐑦𐑟𐑻𐑑𐑼	dɪzɜːRtəR	89	wordnet	supplement	RRP				duplicate	
deserter	NN1	RSSB	𐑛𐑦𐑟𐑻𐑑𐑼	dɪzɜːRtər	89	wiktionary	supplement	RRP				duplicate	
desertion	NN1	GenAm	𐑛𐑦𐑟𐑻𐑖𐑩𐑯	dɪˈzɜːRʃən	89	wiktionary	supplement	RRP				duplicate	
desertion	NN1	RSSB	𐑛𐑦𐑟𐑻𐑖𐑩𐑯	dɪzɜːRʃən	89	wordnet	supplement	RRP				duplicate	
desertion	NN1	RSSB	𐑛𐑦𐑟𐑻𐑖𐑩𐑯	dɪzɜːRʃən	89	wiktionary	supplement	RRP				duplicate	
deserts	NN1	GenAm	𐑛𐑦𐑟𐑻𐑑𐑕	dɪˈzɜːRts	89	wiktionary	supplement	RRP				duplicate	
deserts	NN1	GenAm	𐑛𐑧𐑟𐑼𐑑𐑕	ˈdezəRts	89	wiktionary	supplement	RRP				duplicate	
deserts	NN1	RSSB	𐑛𐑦𐑟𐑻𐑑𐑕	dɪzɜːRts	89	wiktionary	supplement	RRP				duplicate	
deserts	NN1	RSSB	𐑛𐑧𐑟𐑼𐑑𐑕	dezəRts	89	wiktionary	supplement	RRP				duplicate	
deserts	VVI	GenAm	𐑛𐑦𐑟𐑻𐑑𐑕	dɪˈzɜːRts	89	wiktionary	supplement	RRP				duplicate	
deserts	VVI	GenAm	𐑛𐑧𐑟𐑼𐑑𐑕	ˈdezəRts	89	wiktionary	supplement	RRP				duplicate	
deserts	VVI	RSSB	𐑛𐑦𐑟𐑻𐑑𐑕	dɪzɜːRts	89	wiktionary	supplement	RRP				duplicate	
deserts	VVI	RSSB	𐑛𐑧𐑟𐑼𐑑𐑕	dezəRts	89	wiktionary	supplement	RRP				duplicate	
deserve	VVI	GenAm	𐑛𐑦𐑟𐑻𐑝	dɪˈzɜːRv	89	wordnet	supplement	RRP				duplicate	
deserve	VVI	GenAm	𐑛𐑦𐑟𐑻𐑝	dɪˈzɜːRv	89	wiktionary	supplement	RRP				duplicate	
deserve	VVI	RSSB	𐑛𐑦𐑟𐑻𐑝	dɪzɜːRv	89	wordnet	supplement	RRP				duplicate	
deserve	VVI	RSSB	𐑛𐑦𐑟𐑻𐑝	dɪzɜːRv	89	wiktionary	supplement	RRP				duplicate	
deserved	AJ0	GenAm	𐑛𐑦𐑟𐑻𐑝𐑛	dɪˈzɜːRvd	89	wiktionary	supplement	RRP				duplicate	
deserved	AJ0	RSSB	𐑛𐑦𐑟𐑻𐑝𐑛	dɪzɜːRvd	89	wiktionary	supplement	RRP				duplicate	
deserved	VVI	GenAm	𐑛𐑦𐑟𐑻𐑝𐑛	dɪˈzɜːRvd	89	wiktionary	supplement	RRP				duplicate	
deserved	VVI	RSSB	𐑛𐑦𐑟𐑻𐑝𐑛	dɪzɜːRvd	89	wiktionary	supplement	RRP				duplicate	
deservedly	AV0	RSSB	𐑛𐑦𐑟𐑻𐑝𐑩𐑛𐑤𐑦	dɪzɜːRvƏdli	89	wordnet	supplement	RRP				duplicate	
deservedly	AV0	RSSB	𐑛𐑦𐑟𐑻𐑝𐑩𐑛𐑤𐑦	dɪzɜːRvƏdli	89	wiktionary	supplement	RRP				duplicate	
deserving	AJ0	GenAm	𐑛𐑦𐑟𐑻𐑝𐑦𐑙	dɪˈzɜːRvɪŋ	89	wordnet	supplement	RRP				duplicate	
deserving	AJ0	GenAm	𐑛𐑦𐑟𐑻𐑝𐑦𐑙	dɪˈzɜːRvɪŋ	89	wiktionary	supplement	RRP				duplicate	
deserving	AJ0	RSSB	𐑛𐑦𐑟𐑻𐑝𐑦𐑙	dɪzɜːRvɪŋ	89	wordnet	supplement	RRP				duplicate	
deserving	AJ0	RSSB	𐑛𐑦𐑟𐑻𐑝𐑦𐑙	dɪzɜːRvɪŋ	89	wiktionary	supplement	RRP				duplicate	
deserving	NN1	GenAm	𐑛𐑦𐑟𐑻𐑝𐑦𐑙	dɪˈzɜːRvɪŋ	89	wiktionary	supplement	RRP				duplicate	
deserving	NN1	RSSB	𐑛𐑦𐑟𐑻𐑝𐑦𐑙	dɪzɜːRvɪŋ	89	wiktionary	supplement	RRP				duplicate	
deserving	VVI	GenAm	𐑛𐑦𐑟𐑻𐑝𐑦𐑙	dɪˈzɜːRvɪŋ	89	wiktionary	supplement	RRP				duplicate	
deserving	VVI	RSSB	𐑛𐑦𐑟𐑻𐑝𐑦𐑙	dɪzɜːRvɪŋ	89	wiktionary	supplement	RRP				duplicate	
desiccant	AJ0	RSSB	𐑛𐑧𐑕𐑦𐑒𐑩𐑯𐑑	ˈdesɪkənt	89	wiktionary	supplement	RRP				duplicate	
desiccant	NN1	RSSB	𐑛𐑧𐑕𐑦𐑒𐑩𐑯𐑑	ˈdesɪkənt	89	wordnet	supplement	RRP				duplicate	
desiccant	NN1	RSSB	𐑛𐑧𐑕𐑦𐑒𐑩𐑯𐑑	ˈdesɪkənt	89	wiktionary	supplement	RRP				duplicate	
desiccate	AJ0	GenAm	𐑛𐑧𐑕𐑦𐑒𐑱𐑑	ˈdesɪkeɪt	89	wordnet	supplement	RRP				duplicate	
desiccate	AJ0	GenAm	𐑛𐑧𐑕𐑦𐑒𐑱𐑑	ˈdesɪkeɪt	89	wiktionary	supplement	RRP				duplicate	
desiccate	AJ0	RSSB	𐑛𐑧𐑕𐑦𐑒𐑱𐑑	ˈdesɪkeɪt	89	wordnet	supplement	RRP				duplicate	
desiccate	AJ0	RSSB	𐑛𐑧𐑕𐑦𐑒𐑱𐑑	ˈdesɪkeɪt	89	wiktionary	supplement	RRP				duplicate	
desiccate	NN1	GenAm	𐑛𐑧𐑕𐑦𐑒𐑱𐑑	ˈdesɪkeɪt	89	wiktionary	supplement	RRP				duplicate	
desiccate	NN1	RSSB	𐑛𐑧𐑕𐑦𐑒𐑱𐑑	ˈdesɪkeɪt	89	wiktionary	supplement	RRP				duplicate	
desiccate	VVI	GenAm	𐑛𐑧𐑕𐑦𐑒𐑱𐑑	ˈdesɪkeɪt	89	wordnet	supplement	RRP				duplicate	
desiccate	VVI	GenAm	𐑛𐑧𐑕𐑦𐑒𐑱𐑑	ˈdesɪkeɪt	89	wiktionary	supplement	RRP				duplicate	
desiccate	VVI	RSSB	𐑛𐑧𐑕𐑦𐑒𐑱𐑑	ˈdesɪkeɪt	89	wordnet	supplement	RRP				duplicate	
desiccate	VVI	RSSB	𐑛𐑧𐑕𐑦𐑒𐑱𐑑	ˈdesɪkeɪt	89	wiktionary	supplement	RRP				duplicate	
desiccated	AJ0	RSSB	𐑛𐑧𐑕𐑦𐑒𐑱𐑑𐑩𐑛	ˈdesɪkeɪtəd	89	wordnet	supplement	RRP				duplicate	
desiccated	AJ0	RSSB	𐑛𐑧𐑕𐑦𐑒𐑱𐑑𐑩𐑛	ˈdesɪkeɪtəd	89	wiktionary	supplement	RRP				duplicate	
desiccated	VVI	RSSB	𐑛𐑧𐑕𐑦𐑒𐑱𐑑𐑩𐑛	ˈdesɪkeɪtəd	89	wiktionary	supplement	RRP				duplicate	
design	NN1	RSSB	𐑛𐑦𐑟𐑲𐑯	dɪˈzaɪn	89	wordnet	supplement	RRP				duplicate	
design	VVI	RSSB	𐑛𐑦𐑟𐑲𐑯	dɪˈzaɪn	89	wordnet	supplement	RRP				duplicate	
designation	NN1	RSSB	𐑛𐑧𐑟𐑦𐑜𐑯𐑱𐑖𐑩𐑯	dezɪɡˈneɪʃən	89	wordnet	supplement	RRP				duplicate	
designed	AJ0	RSSB	𐑛𐑦𐑟𐑲𐑯𐑛	dɪˈzaɪnd	89	wordnet	supplement	RRP				duplicate	
designer	NN1	RSSB	𐑛𐑦𐑟𐑲𐑯𐑼	dɪzaɪnəR	89	wordnet	supplement	RRP				duplicate	
desire	NN1	GenAm	𐑛𐑦𐑟𐑲𐑼	dɪˈzaɪəR	89	wiktionary	supplement	RRP				duplicate	
desire	NN1	GenAm	𐑛𐑦𐑟𐑲𐑼	diˈzaɪəR	89	wiktionary	supplement	RRP				duplicate	
desire	NN1	RSSB	𐑛𐑦𐑟𐑲𐑼	dɪzaɪəR	89	wordnet	supplement	RRP				duplicate	
desire	NN1	RSSB	𐑛𐑦𐑟𐑲𐑼	dɪzaɪəR	89	wiktionary	supplement	RRP				duplicate	
desire	VVI	GenAm	𐑛𐑦𐑟𐑲𐑼	dɪˈzaɪəR	89	wiktionary	supplement	RRP				duplicate	
desire	VVI	GenAm	𐑛𐑦𐑟𐑲𐑼	diˈzaɪəR	89	wiktionary	supplement	RRP				duplicate	
desire	VVI	RSSB	𐑛𐑦𐑟𐑲𐑼	dɪzaɪəR	89	wordnet	supplement	RRP				duplicate	
desire	VVI	RSSB	𐑛𐑦𐑟𐑲𐑼	dɪzaɪəR	89	wiktionary	supplement	RRP				duplicate	
desired	AJ0	RSSB	𐑛𐑦𐑟𐑲𐑼𐑛	dɪzaɪəRd	89	wordnet	supplement	RRP				duplicate	
desired	AJ0	RSSB	𐑛𐑦𐑟𐑲𐑼𐑛	dɪzaɪəRd	89	wiktionary	supplement	RRP				duplicate	
desired	VVI	RSSB	𐑛𐑦𐑟𐑲𐑼𐑛	dɪzaɪəRd	89	wiktionary	supplement	RRP				duplicate	
desirous	AJ0	RSSB	𐑛𐑦𐑟𐑲𐑼𐑩𐑕	dɪzaɪərəs	89	wordnet	supplement	RRP				duplicate	
desirous	AJ0	RSSB	𐑛𐑦𐑟𐑲𐑼𐑩𐑕	dɪzaɪərəs	89	wiktionary	supplement	RRP				duplicate	
desk	NN1	RSSB	𐑛𐑧𐑕𐑒	desk	89	wordnet	supplement	RRP				duplicate	
desktop	AJ0	GenAm	𐑛𐑧𐑕𐑒𐑑𐑪𐑐	ˈdeskˌtɒp	89	wiktionary	supplement	RRP				duplicate	
desktop	AJ0	RSSB	𐑛𐑧𐑕𐑒𐑑𐑪𐑐	ˈdeskˌtɒp	89	wiktionary	supplement	RRP				duplicate	
desktop	NN1	GenAm	𐑛𐑧𐑕𐑒𐑑𐑪𐑐	ˈdeskˌtɒp	89	wiktionary	supplement	RRP				duplicate	
desktop	NN1	RSSB	𐑛𐑧𐑕𐑒𐑑𐑪𐑐	ˈdesktɒp	89	wordnet	supplement	RRP				duplicate	
desktop	NN1	RSSB	𐑛𐑧𐑕𐑒𐑑𐑪𐑐	ˈdeskˌtɒp	89	wiktionary	supplement	RRP				duplicate	
desktops	NN1	GenAm	𐑛𐑧𐑕𐑒𐑑𐑪𐑐𐑕	ˈdeskˌtɒps	89	wiktionary	supplement	RRP				duplicate	
desktops	NN1	RSSB	𐑛𐑧𐑕𐑒𐑑𐑪𐑐𐑕	ˈdeskˌtɒps	89	wiktionary	supplement	RRP				duplicate	
desmond	NN1	RSSB	𐑛𐑧𐑟𐑥𐑩𐑯𐑛	ˈdezmənd	89	wiktionary	supplement	RRP				duplicate	
desolation	NN1	RSSB	𐑛𐑧𐑕𐑩𐑤𐑱𐑖𐑩𐑯	ˌdesəˈleɪʃən	89	wordnet	supplement	RRP				duplicate	
desolation	NN1	RSSB	𐑛𐑧𐑕𐑩𐑤𐑱𐑖𐑩𐑯	ˌdesəˈleɪʃən	89	wiktionary	supplement	RRP				duplicate	
despair	NN1	GenAm	𐑛𐑦𐑕𐑐𐑺	dɪˈspeər	89	wordnet	supplement	RRP				duplicate	
despair	NN1	GenAm	𐑛𐑦𐑕𐑐𐑺	dɪˈspeəR	89	wiktionary	supplement	RRP				duplicate	
despair	NN1	RSSB	𐑛𐑦𐑕𐑐𐑺	dɪspeəR	89	wordnet	supplement	RRP				duplicate	
despair	NN1	RSSB	𐑛𐑦𐑕𐑐𐑺	dɪspeər	89	wiktionary	supplement	RRP				duplicate	
despair	VVI	GenAm	𐑛𐑦𐑕𐑐𐑺	dɪˈspeər	89	wordnet	supplement	RRP				duplicate	
despair	VVI	GenAm	𐑛𐑦𐑕𐑐𐑺	dɪˈspeəR	89	wiktionary	supplement	RRP				duplicate	
despair	VVI	RSSB	𐑛𐑦𐑕𐑐𐑺	dɪspeəR	89	wordnet	supplement	RRP				duplicate	
despair	VVI	RSSB	𐑛𐑦𐑕𐑐𐑺	dɪspeər	89	wiktionary	supplement	RRP				duplicate	
despairing	AJ0	RSSB	𐑛𐑦𐑕𐑐𐑺𐑦𐑙	dɪspeərɪŋ	89	wordnet	supplement	RRP				duplicate	
despairingly	AV0	RSSB	𐑛𐑦𐑕𐑐𐑺𐑦𐑙𐑤𐑦	dɪspeərɪŋli	89	wordnet	supplement	RRP				duplicate	
despatch	NN1	GenAm	𐑛𐑦𐑕𐑐𐑨𐑗	dɪˈspætʃ	89	wordnet	supplement	RRP				duplicate	
despatch	NN1	GenAm	𐑛𐑦𐑕𐑐𐑨𐑗	dɪˈspætʃ	89	wiktionary	supplement	RRP				duplicate	
despatch	NN1	RSSB	𐑛𐑦𐑕𐑐𐑨𐑗	dɪˈspætʃ	89	wordnet	supplement	RRP				duplicate	
despatch	NN1	RSSB	𐑛𐑦𐑕𐑐𐑨𐑗	dɪˈspætʃ	89	wiktionary	supplement	RRP				duplicate	
despatch	VVI	GenAm	𐑛𐑦𐑕𐑐𐑨𐑗	dɪˈspætʃ	89	wordnet	supplement	RRP				duplicate	
despatch	VVI	GenAm	𐑛𐑦𐑕𐑐𐑨𐑗	dɪˈspætʃ	89	wiktionary	supplement	RRP				duplicate	
despatch	VVI	RSSB	𐑛𐑦𐑕𐑐𐑨𐑗	dɪˈspætʃ	89	wordnet	supplement	RRP				duplicate	
despatch	VVI	RSSB	𐑛𐑦𐑕𐑐𐑨𐑗	dɪˈspætʃ	89	wiktionary	supplement	RRP				duplicate	
despatches	NN1	RSSB	𐑛𐑦𐑕𐑐𐑨𐑗𐑩𐑟	dɪsˈpætʃəz	89	wiktionary	supplement	RRP				duplicate	
despatches	VVI	RSSB	𐑛𐑦𐑕𐑐𐑨𐑗𐑩𐑟	dɪsˈpætʃəz	89	wiktionary	supplement	RRP				duplicate	
desperado	NN1	RSSB	𐑛𐑧𐑕𐑐𐑼𐑭𐑛𐑴	despərɑːdəʊ	89	wordnet	supplement	RRP				duplicate	
desperado	NN1	RSSB	𐑛𐑧𐑕𐑐𐑼𐑭𐑛𐑴	despərɑːdəʊ	89	wiktionary	supplement	RRP				duplicate	
desperation	NN1	RSSB	𐑛𐑧𐑕𐑐𐑼𐑱𐑖𐑩𐑯	despəreɪʃən	89	wordnet	supplement	RRP				duplicate	
despicable	AJ0	RSSB	𐑛𐑦𐑕𐑐𐑦𐑒𐑩𐑚𐑩𐑤	dɪˈspɪkəbəl	89	wordnet	supplement	RRP				duplicate	
despise	VVI	RSSB	𐑛𐑦𐑕𐑐𐑲𐑟	dɪˈspaɪz	89	wordnet	supplement	RRP				duplicate	
despite	NN1	RSSB	𐑛𐑦𐑕𐑐𐑲𐑑	dɪˈspaɪt	89	wordnet	supplement	RRP				duplicate	
despite	NN1	RSSB	𐑛𐑦𐑕𐑐𐑲𐑑	dɪˈspaɪt	89	wiktionary	supplement	RRP				duplicate	
despite	PRP	RSSB	𐑛𐑦𐑕𐑐𐑲𐑑	dɪˈspaɪt	89	wiktionary	supplement	RRP				duplicate	
despite	VVI	RSSB	𐑛𐑦𐑕𐑐𐑲𐑑	dɪˈspaɪt	89	wiktionary	supplement	RRP				duplicate	
despoil	VVI	RSSB	𐑛𐑦𐑕𐑐𐑶𐑤	dɪˈspɔɪl	89	wordnet	supplement	RRP				duplicate	
despond	VVI	RSSB	𐑛𐑦𐑕𐑐𐑪𐑯𐑛	dɪˈspɒnd	89	wordnet	supplement	RRP				duplicate	
despondence	NN1	RSSB	𐑛𐑦𐑕𐑐𐑪𐑯𐑛𐑩𐑯𐑕	dɪˈspɒndəns	89	wordnet	supplement	RRP				duplicate	
despondence	NN1	RSSB	𐑛𐑦𐑕𐑐𐑪𐑯𐑛𐑩𐑯𐑕	dɪˈspɒndəns	89	wiktionary	supplement	RRP				duplicate	
despondency	NN1	RSSB	𐑛𐑦𐑕𐑐𐑪𐑯𐑛𐑩𐑯𐑕𐑦	dɪˈspɒndənsi	89	wiktionary	supplement	RRP				duplicate	
despondent	AJ0	RSSB	𐑛𐑦𐑕𐑐𐑪𐑯𐑛𐑩𐑯𐑑	dɪˈspɒndənt	89	wordnet	supplement	RRP				duplicate	
despondent	AJ0	RSSB	𐑛𐑦𐑕𐑐𐑪𐑯𐑛𐑩𐑯𐑑	dɪˈspɒndənt	89	wiktionary	supplement	RRP				duplicate	
despot	NN1	RSSB	𐑛𐑧𐑕𐑐𐑪𐑑	ˈdespɒt	89	wordnet	supplement	RRP				duplicate	
despot	NN1	RSSB	𐑛𐑧𐑕𐑐𐑪𐑑	ˈdespɒt	89	wiktionary	supplement	RRP				duplicate	
despotic	AJ0	GenAm	𐑛𐑧𐑕𐑐𐑪𐑑𐑦𐑒	desˈpɒtɪk	89	wordnet	supplement	RRP				duplicate	
despotic	AJ0	GenAm	𐑛𐑧𐑕𐑐𐑪𐑑𐑦𐑒	desˈpɒtɪk	89	wiktionary	supplement	RRP				duplicate	
despotic	AJ0	RSSB	𐑛𐑧𐑕𐑐𐑪𐑑𐑦𐑒	desˈpɒtɪk	89	wiktionary	supplement	RRP				duplicate	
despotism	NN1	RSSB	𐑛𐑧𐑕𐑐𐑩𐑑𐑦𐑟𐑩𐑥	ˈdespətɪzəm	89	wordnet	supplement	RRP				duplicate	
dessert	NN1	GenAm	𐑛𐑦𐑟𐑻𐑑	dɪˈzɜːRt	89	wordnet	supplement	RRP				duplicate	
dessert	NN1	GenAm	𐑛𐑦𐑟𐑻𐑑	dɪˈzɜːRt	89	wiktionary	supplement	RRP				duplicate	
dessert	NN1	RSSB	𐑛𐑦𐑟𐑻𐑑	dɪzɜːRt	89	wordnet	supplement	RRP				duplicate	
dessert	NN1	RSSB	𐑛𐑦𐑟𐑻𐑑	dɪzɜːRt	89	wiktionary	supplement	RRP				duplicate	
destination	NN1	RSSB	𐑛𐑧𐑕𐑑𐑦𐑯𐑱𐑖𐑩𐑯	destɪˈneɪʃən	89	wordnet	supplement	RRP				duplicate	
destine	VVI	RSSB	𐑛𐑧𐑕𐑑𐑦𐑯	ˈdestɪn	89	wordnet	supplement	RRP				duplicate	
destined	AJ0	RSSB	𐑛𐑧𐑕𐑑𐑦𐑯𐑛	ˈdestɪnd	89	wordnet	supplement	RRP				duplicate	
destined	AJ0	RSSB	𐑛𐑧𐑕𐑑𐑦𐑯𐑛	ˈdestɪnd	89	wiktionary	supplement	RRP				duplicate	
destined	VVI	RSSB	𐑛𐑧𐑕𐑑𐑦𐑯𐑛	ˈdestɪnd	89	wiktionary	supplement	RRP				duplicate	
destiny	NN1	RSSB	𐑛𐑧𐑕𐑑𐑦𐑯𐑦	ˈdestɪni	89	wordnet	supplement	RRP				duplicate	
destitute	AJ0	GenAm	𐑛𐑧𐑕𐑑𐑦𐑑𐑵𐑑	ˈdestɪtuːt	89	wiktionary	supplement	GenAm				duplicate	
destitute	VVI	GenAm	𐑛𐑧𐑕𐑑𐑦𐑑𐑵𐑑	ˈdestɪtuːt	89	wiktionary	supplement	GenAm				duplicate	
